"ep","cases_with_ep","support"
"484 PETTY THEFT CLOUT UNLOCKED -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"484 PETTY THEFT CLOUT UNLOCKED -> CASUALTY REPORT",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 1551(A) FUGITIVE FROM JUSTICE",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 20002(A) HIT/RUN",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 243(E)1 BATTERY NONCOHAB SPOUS",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 459 PC  BURGLARY BUSINESS",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> 666 PC PETTY THEFT W/PRI CONV",3,0.00495049504950495
"484 PETTY THEFT-SHOPLIFT -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 11350(A)HS POSS CNTRL SUBST",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 11364 HS POSS DRUG PARAPH",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 20001(A) VC HIT/RUN INJ/DEATH",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 211 PC  ROBBERY UNSPECIFIED",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 243(E)1 BATTERY NONCOHAB SPOUS",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 3056 PAROLE VIO - I RPT",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 487(A) GRAND THEFT-INSIDE",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 508 PC   EMBEZZLEMENT/EMPLOYEE",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 529 PC FALSE PERSONATION",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> 594(B)(1)PC  VANDALISM +$400",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"484 PETTY THEFT/LICENSE PLATE -> TRAFFIC - I RPT",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> 11377(A)HS POSS AMPHETAMINES",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> 211 PC ROBBERY- BUSINESS",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> 243(D) PC BATT/CIVILIAN W/INJ",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> 245(A)(1)AWDW/NO FIREARM/CIVIL",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> 484J PC PUBLISH CARD INFO",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> BATTERY - I RPT",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> MISCELLANEOUS I RPT (ZMISC)",3,0.00495049504950495
"484G(B) PC ACCESS CARD FRAUD -> VANDALISM - I RPT",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> 211 PC  ROBBERY UNSPECIFIED",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> 484 PC PETTY THEFT",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> 487(A) PC GRAND THEFT",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"484J PC PUBLISH CARD INFO -> TRAFFIC-ACCIDENT INJURY",3,0.00495049504950495
"487(A) GRAND THEFT-AUTO PARTS -> 594(B)(1)PC  VANDALISM +$400",3,0.00495049504950495
"487(A) GRAND THEFT-AUTO PARTS -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"487(A) GRAND THEFT-CLOUT-UNLOC -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"487(A) GRAND THEFT-INSIDE -> 11377(A)HS POSS AMPHETAMINES",3,0.00495049504950495
"487(A) GRAND THEFT-INSIDE -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"487(A) GRAND THEFT-INSIDE -> CASUALTY REPORT",3,0.00495049504950495
"487(A) GRAND THEFT-INSIDE -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 11350(A)HS POSS CNTRL SUBST",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 243(D) PC BATT/CIVILIAN W/INJ",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 246 PC SHOOT OCCUP DWELL/VEH",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 484 PC   PETTY THEFT/INSIDE",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 484 PC PETTY THEFT",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 484G(B) PC ACCESS CARD FRAUD",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 529 PC FALSE PERSONATION",3,0.00495049504950495
"487(A) PC GRAND THEFT -> 666 PC PETTY THEFT W/PRI CONV",3,0.00495049504950495
"487(A) PC GRAND THEFT -> GANG ACTIVITY - I RPT",3,0.00495049504950495
"487(A) PC GRAND THEFT -> TRAFFIC - I RPT",3,0.00495049504950495
"496(A) RECEIVE STOLEN PROPERTY -> 11350(A)HS POSS CNTRL SUBST",3,0.00495049504950495
"496(A) RECEIVE STOLEN PROPERTY -> 459 PC  BURGLARY BUSINESS",3,0.00495049504950495
"496(A) RECEIVE STOLEN PROPERTY -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> 11357(B)HS POSS -28.5GR MARIJ",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> 12.52.030 SCC UNLAWFUL CAMPING",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> 476 PC PASS FICTICIOUS CHECK",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> HARASSMENT - I RPT",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> SAFEKEEPING - I RPT",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> THREATS - I RPT",3,0.00495049504950495
"5150 WI DANGER SELF/OTHERS -> TRAFFIC - I RPT",3,0.00495049504950495
"529 PC FALSE PERSONATION -> 211 PC  ROBBERY UNSPECIFIED",3,0.00495049504950495
"529 PC FALSE PERSONATION -> 211 PC ROBBERY- BUSINESS",3,0.00495049504950495
"529 PC FALSE PERSONATION -> 484 PC PETTY THEFT",3,0.00495049504950495
"529 PC FALSE PERSONATION -> CASUALTY REPORT",3,0.00495049504950495
"529 PC FALSE PERSONATION -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"529 PC FALSE PERSONATION -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"529 PC FALSE PERSONATION -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"529 PC FALSE PERSONATION -> TRAFFIC-ACCIDENT INJURY",3,0.00495049504950495
"530 PC FALSE PERS. REC PROP -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"530 PC FALSE PERS. REC PROP -> 11377(A)HS POSS AMPHETAMINES",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 11377(A)HS POSS AMPHETAMINES",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 20002(A) HIT/RUN",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 243(E)1 BATTERY NONCOHAB SPOUS",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 246 PC SHOOT OCCUP DWELL/VEH",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 484G(A)PC USE FORGED CARD",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 503 PC   EMBEZZLEMENT",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 5150 WI DANGER SELF/OTHERS",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> 530 PC FALSE PERS. REC PROP",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> GANG ACTIVITY - I RPT",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> HARASSMENT - I RPT",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> TELEPEST -I RPT",3,0.00495049504950495
"530.5 PC USE PERSONAL ID INFO -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"594(B)(1)PC  VANDALISM +$400 -> 4140 BP  POSS OF HYPO NEEDLE",3,0.00495049504950495
"594(B)(1)PC  VANDALISM +$400 -> 484G(B) PC ACCESS CARD FRAUD",3,0.00495049504950495
"594(B)(1)PC  VANDALISM +$400 -> BURGLARY - I RPT",3,0.00495049504950495
"594(B)(1)PC  VANDALISM +$400 -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"594(B)(1)PC  VANDALISM +$400 -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> 243(D) PC BATT/CIVILIAN W/INJ",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> 245(A)(2) AWDW/FIREARM/CIVILIA",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> 4140 BP  POSS OF HYPO NEEDLE",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> 475(C) PASS FORGED NOTE",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> 487(D)GRAND THEFT FIREARM/ANIM",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> 503 PC   EMBEZZLEMENT",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> ACCIDENTAL FIRES/ARSON -I RPT",3,0.00495049504950495
"594(B)(2)(A) VANDALISM/ -$400 -> THREATS - I RPT",3,0.00495049504950495
"594(B)(2)(A)VANDALISM GRAF-400 -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"594(B)(2)(A)VANDALISM GRAF-400 -> 487(A) PC GRAND THEFT",3,0.00495049504950495
"594(B)(2)(A)VANDALISM GRAF-400 -> TRAFFIC-ACCIDENT INJURY",3,0.00495049504950495
"594(B)(2)(A)VANDALISM GRAF-400 -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> 11352(A)HS SALE/TRANS CNTL SUB",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> 11357(B)HS POSS -28.5GR MARIJ",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> 484 PC  PETTY THEFT/ OUTSIDE",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> 647(B) PC   PROSTITUTION",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> MISCELLANEOUS I RPT (ZMISC)",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"647(B) PC   PROSTITUTION -> TRAFFIC-ACCIDENT INJURY",3,0.00495049504950495
"647(F) PC DIP - DISORDERLY -> MISSING PERSON",3,0.00495049504950495
"647(F) PC DIP - DISORDERLY -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"653.22(A) LOITER PROSTITUTION -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"653.22(A) LOITER PROSTITUTION -> 487(A) PC GRAND THEFT",3,0.00495049504950495
"653.22(A) LOITER PROSTITUTION -> MISSING PERSON",3,0.00495049504950495
"653M(A) PC OBSCENE/THREAT CALL -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"653M(A) PC OBSCENE/THREAT CALL -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"653M(A) PC OBSCENE/THREAT CALL -> 484 PC PETTY THEFT",3,0.00495049504950495
"653M(A) PC OBSCENE/THREAT CALL -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"653M(B) PC ANNOY/RPT CALL HOME -> 23152(A) VC DUI-ALCOHOL/DRUGS",3,0.00495049504950495
"653M(B) PC ANNOY/RPT CALL HOME -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"666 PC PETTY THEFT W/PRI CONV -> 484 PC   PETTY THEFT/INSIDE",3,0.00495049504950495
"666 PC PETTY THEFT W/PRI CONV -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"666 PC PETTY THEFT W/PRI CONV -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"9.04.050 A DRINKING IN PUBLIC -> TOWED/STORED VEHICLE",3,0.00495049504950495
"ACCIDENTAL FIRES/ARSON -I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"ACCIDENTAL FIRES/ARSON -I RPT -> 11350(A)HS POSS CNTRL SUBST",3,0.00495049504950495
"ACCIDENTAL FIRES/ARSON -I RPT -> 487(A) PC GRAND THEFT",3,0.00495049504950495
"ACCIDENTAL FIRES/ARSON -I RPT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"ASSAULT WITH WEAPON - I RPT -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"ASSAULT WITH WEAPON - I RPT -> 484 PETTY THEFT-SHOPLIFT",3,0.00495049504950495
"ASSAULT WITH WEAPON - I RPT -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"BATTERY - I RPT -> 242 PC  BATTERY CIVILIAN",3,0.00495049504950495
"BATTERY - I RPT -> 3056 PAROLE VIO - I RPT",3,0.00495049504950495
"BATTERY - I RPT -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"BATTERY - I RPT -> MISSING PERSON",3,0.00495049504950495
"BATTERY - I RPT -> TOWED/STORED VEHICLE",3,0.00495049504950495
"BURGLARY - I RPT -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"BURGLARY - I RPT -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"BURGLARY - I RPT -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"CASUALTY REPORT -> 20002(A) HIT/RUN",3,0.00495049504950495
"CASUALTY REPORT -> 273.6(A) PC VIO DV COURT ORDER",3,0.00495049504950495
"CASUALTY REPORT -> 3056 PAROLE VIO - I RPT",3,0.00495049504950495
"CASUALTY REPORT -> 484 PC PETTY THEFT",3,0.00495049504950495
"CASUALTY REPORT -> 529 PC FALSE PERSONATION",3,0.00495049504950495
"CASUALTY REPORT -> 666 PC PETTY THEFT W/PRI CONV",3,0.00495049504950495
"CASUALTY REPORT -> BURGLARY - I RPT",3,0.00495049504950495
"CASUALTY REPORT -> THREATS - I RPT",3,0.00495049504950495
"CHILD WELFARE - I RPT -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"CHILD WELFARE - I RPT -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"CHILD WELFARE - I RPT -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"ELDER ABUSE/PHYS/MENTAL-I RPT -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"ELDER ABUSE/PHYS/MENTAL-I RPT -> TOWED/STORED VEHICLE",3,0.00495049504950495
"FAMILY DISTURBANCE - I RPT -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"FAMILY DISTURBANCE - I RPT -> 5150 WI DANGER SELF/OTHERS",3,0.00495049504950495
"FAMILY DISTURBANCE - I RPT -> MISSING PERSON",3,0.00495049504950495
"FAMILY DISTURBANCE - I RPT -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"FOUND PROPERTY - I RPT -> 11364 HS POSS DRUG PARAPH",3,0.00495049504950495
"FOUND PROPERTY - I RPT -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"FOUND PROPERTY - I RPT -> 487(A) GRAND THEFT-INSIDE",3,0.00495049504950495
"FOUND PROPERTY - I RPT -> CASUALTY REPORT",3,0.00495049504950495
"FOUND PROPERTY - I RPT -> GANG ACTIVITY - I RPT",3,0.00495049504950495
"FOUND PROPERTY - I RPT -> SUSP PERS-NO CRIME - I RPT",3,0.00495049504950495
"FRAUD OR BUNCO - I RPT -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"FRAUD OR BUNCO - I RPT -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"FRAUD OR BUNCO - I RPT -> 484 PC PETTY THEFT",3,0.00495049504950495
"FRAUD OR BUNCO - I RPT -> 653M(A) PC OBSCENE/THREAT CALL",3,0.00495049504950495
"FRAUD OR BUNCO - I RPT -> TRAFFIC-ACCIDENT INJURY",3,0.00495049504950495
"GANG ACTIVITY - I RPT -> 484 PC  PETTY THEFT/ OUTSIDE",3,0.00495049504950495
"GANG ACTIVITY - I RPT -> 484G(B) PC ACCESS CARD FRAUD",3,0.00495049504950495
"GANG ACTIVITY - I RPT -> 487(A) GRAND THEFT-INSIDE",3,0.00495049504950495
"GANG ACTIVITY - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"GANG ACTIVITY - I RPT -> CASUALTY REPORT",3,0.00495049504950495
"GANG ACTIVITY - I RPT -> THREATS - I RPT",3,0.00495049504950495
"HARASSMENT - I RPT -> 422 PC THREAT/INTENT TO TERROR",3,0.00495049504950495
"HARASSMENT - I RPT -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"HARASSMENT - I RPT -> CASUALTY REPORT",3,0.00495049504950495
"HARASSMENT - I RPT -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"HARASSMENT - I RPT -> GANG ACTIVITY - I RPT",3,0.00495049504950495
"HARASSMENT - I RPT -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"HIT AND RUN /SUSPECTS- I RPT -> TOWED/STORED VEHICLE",3,0.00495049504950495
"IMPOUNDED VEHICLE -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"JUVENILE DISURBANCE - I RPT -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"JUVENILE DISURBANCE - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"LOST PROPERTY - I RPT -> 243(E)1 BATTERY NONCOHAB SPOUS",3,0.00495049504950495
"LOST PROPERTY - I RPT -> 484 PC PETTY THEFT",3,0.00495049504950495
"LOST PROPERTY - I RPT -> 484 PETTY THEFT/LICENSE PLATE",3,0.00495049504950495
"LOST PROPERTY - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"LOST PROPERTY - I RPT -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 11364 HS POSS DRUG PARAPH",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 211 PC ROBBERY- BUSINESS",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 459 PC  BURGLARY BUSINESS",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 484 PETTY THEFT-SHOPLIFT",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 487(A) PC GRAND THEFT",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 5150 WI DANGER SELF/OTHERS",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> 530.5 PC USE PERSONAL ID INFO",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> SUSP PERS-NO CRIME - I RPT",3,0.00495049504950495
"MISCELLANEOUS I RPT (ZMISC) -> THREATS - I RPT",3,0.00495049504950495
"MISSING PERSON -> 1551(A) FUGITIVE FROM JUSTICE",3,0.00495049504950495
"MISSING PERSON -> 192(C)(2)VEH MAN W/O GROSS NEG",3,0.00495049504950495
"MISSING PERSON -> 273.6(A) PC VIO DV COURT ORDER",3,0.00495049504950495
"MISSING PERSON -> 290(F)1 W/I 5 DAYS ADD CHANGE",3,0.00495049504950495
"MISSING PERSON -> 4140 BP  POSS OF HYPO NEEDLE",3,0.00495049504950495
"MISSING PERSON -> 476 PC PASS FICTICIOUS CHECK",3,0.00495049504950495
"MISSING PERSON -> 484J PC PUBLISH CARD INFO",3,0.00495049504950495
"MISSING PERSON -> 487(A) GRAND THEFT-INSIDE",3,0.00495049504950495
"MISSING PERSON -> 647(A) PC LEWD CONDUCT",3,0.00495049504950495
"MISSING PERSON -> 9.04.050 A DRINKING IN PUBLIC",3,0.00495049504950495
"MISSING PERSON -> ACCIDENTAL FIRES/ARSON -I RPT",3,0.00495049504950495
"MISSING PERSON -> HIT AND RUN /SUSPECTS- I RPT",3,0.00495049504950495
"MISSING PERSON -> O/S AGENCY -ASSISTANCE- I RPT",3,0.00495049504950495
"MISSING PERSON I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"MISSING PERSON I RPT -> 11364 HS POSS DRUG PARAPH",3,0.00495049504950495
"MISSING PERSON I RPT -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"MISSING PERSON I RPT -> CASUALTY REPORT",3,0.00495049504950495
"MISSING PERSON I RPT -> MISSING PERSON",3,0.00495049504950495
"MISSING PERSON I RPT -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"MISSING PERSON I RPT -> TRAFFIC-ACCIDENT-NON INJURY",3,0.00495049504950495
"MISSING PERSON LOCATE O/S ASSI -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"MISSING PERSON LOCATE O/S ASSI -> MISSING PERSON",3,0.00495049504950495
"NARCOTICS SUSP/EVID/ACT- I RPT -> 211 PC  ROBBERY UNSPECIFIED",3,0.00495049504950495
"NARCOTICS SUSP/EVID/ACT- I RPT -> 243(E)1 BATTERY NONCOHAB SPOUS",3,0.00495049504950495
"NARCOTICS SUSP/EVID/ACT- I RPT -> 484 PC   PETTY THEFT/INSIDE",3,0.00495049504950495
"NARCOTICS SUSP/EVID/ACT- I RPT -> 5150 WI DANGER SELF/OTHERS",3,0.00495049504950495
"NARCOTICS SUSP/EVID/ACT- I RPT -> MISSING PERSON",3,0.00495049504950495
"NEIGHBORHOOD DISTURBANCE-I RPT -> 459 PC  BURGLARY RESIDENCE",3,0.00495049504950495
"NEIGHBORHOOD DISTURBANCE-I RPT -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> 23152(A) VC DUI-ALCOHOL/DRUGS",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> 273.6(A) PC VIO DV COURT ORDER",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> 459 PC  BURGLARY BUSINESS",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> 484 PC   PETTY THEFT/INSIDE",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> 484 PC PETTY THEFT",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> 5150 WI DANGER SELF/OTHERS",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> BATTERY - I RPT",3,0.00495049504950495
"NON INJ HR/MAIL OUT REPORT -> SUSP PERS-NO CRIME - I RPT",3,0.00495049504950495
"O/S AGENCY -ASSISTANCE- I RPT -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"PERSON INFORMATION - I RPT -> 459 PC  BURGLARY BUSINESS",3,0.00495049504950495
"PERSON INFORMATION - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"PERSON INFORMATION - I RPT -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"PETTY THEFT - I RPT -> MISSING PERSON",3,0.00495049504950495
"POSSIBLE FINANCIAL CRIME-I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"ROBBERY - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"ROBBERY - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"SAFEKEEPING - I RPT -> 459 PC  BURGLARY VEHICLE",3,0.00495049504950495
"SAFEKEEPING - I RPT -> 484 PETTY THEFT-SHOPLIFT",3,0.00495049504950495
"SAFEKEEPING - I RPT -> TOWED/STORED VEHICLE",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> 211 PC  ROBBERY UNSPECIFIED",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> 484 PC PETTY THEFT",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> 484G(B) PC ACCESS CARD FRAUD",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> 5150 WI DANGER SELF/OTHERS",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> 594(B)(1)PC  VANDALISM +$400",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> LOST PROPERTY - I RPT",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> NON INJ HR/MAIL OUT REPORT",3,0.00495049504950495
"SUSP PERS-NO CRIME - I RPT -> THREATS - I RPT",3,0.00495049504950495
"TELEPEST -I RPT -> 10851 VC AUTO THEFT LOCATE",3,0.00495049504950495
"TELEPEST -I RPT -> 594(B)(2)(A) VANDALISM/ -$400",3,0.00495049504950495
"TELEPEST -I RPT -> FOUND PROPERTY - I RPT",3,0.00495049504950495
"TELEPEST -I RPT -> MISSING PERSON",3,0.00495049504950495
"TELEPEST -I RPT -> TOWED/STORED VEH-14602.6",3,0.00495049504950495
"TELEPEST -I RPT -> TOWED/STORED VEHICLE",3,0.00495049504950495
"TERRORIST THREATS - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.00495049504950495
"THREATS - I RPT -> 211 PC  ROBBERY UNSPECIFIED",3,0.00495049504950495
"THREATS - I RPT -> 23152(A) VC DUI-ALCOHOL/DRUGS",3,0.00495049504950495
"THREATS - I RPT -> 242 PC  BATTERY CIVILIAN",3,0.00495049504950495
"THREATS - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",3,0.00495049504950495
"THREATS - I RPT -> 484 PC   PETTY THEFT/INSIDE",3,0.00495049504950495
"THREATS - I RPT -> 484 PC  PETTY THEFT/ OUTSIDE",3,0.00495049504950495
"THREATS - I RPT -> 484G(B) PC ACCESS CARD FRAUD",3,0.00495049504950495
"THREATS - I RPT -> CASUALTY REPORT",3,0.00495049504950495
"THREATS - I RPT -> THREATS - I RPT",3,0.00495049504950495
"TOWED/STORED VEH-14602.6 -> 11351.5 HS POSS SALE RCK COCAI",3,0.00495049504950495
"TOWED/STORED VEH-14602.6 -> 11352(A)HS SALE/TRANS CNTL SUB",3,0.00495049504950495
"TOWED/STORED VEH-14602.6 -> 1203.2 PC VIOLATION OF PROBATI",3,0.00495049504950495
"TOWED/STORED VEH-14602.6 -> 148(A)(1)PC RESIST PEACE OFFCR",3,0.00495049504950495
"TOWED/STORED VEH-14602.6 -> 1551(A) FUGITIVE FROM JUSTICE",3,0.00495049504950495
