"district","ep","cases_with_ep","support"
2,"NON INJ HR/MAIL OUT REPORT -> 484 PETTY THEFT/LICENSE PLATE",1,0.01
2,"NON INJ HR/MAIL OUT REPORT -> TOWED/STORED VEH-14602.6",1,0.01
2,"O/S AGENCY -ASSISTANCE- I RPT -> 647(A) PC LEWD CONDUCT",1,0.01
2,"O/S AGENCY -ASSISTANCE- I RPT -> CASUALTY REPORT",1,0.01
2,"PETTY THEFT - I RPT -> 11364 HS POSS DRUG PARAPH",1,0.01
2,"PETTY THEFT - I RPT -> 11377(A)HS POSS AMPHETAMINES",1,0.01
2,"PETTY THEFT - I RPT -> TOWED/STORED VEHICLE",1,0.01
2,"POSSIBLE FINANCIAL CRIME-I RPT -> 2800.2(A) VC EVADING/RECKLESS",1,0.01
2,"POSSIBLE FINANCIAL CRIME-I RPT -> 484 PETTY THEFT-SHOPLIFT",1,0.01
2,"POSSIBLE FINANCIAL CRIME-I RPT -> MISSING PERSON",1,0.01
2,"POSSIBLE FINANCIAL CRIME-I RPT -> TRAFFIC-ACCIDENT-NON INJURY",1,0.01
2,"PROB VIOLA/FEL-MISD - I RPT -> TRAFFIC - I RPT",1,0.01
2,"SAFEKEEPING - I RPT -> 484 PC  PETTY THEFT/ OUTSIDE",1,0.01
2,"SAFEKEEPING - I RPT -> 484 PC PETTY THEFT",1,0.01
2,"SUSP PERS-NO CRIME - I RPT -> 11532(A)HS LOITER DRG ACTIVITY",1,0.01
2,"SUSP PERS-NO CRIME - I RPT -> TOWED/STORED VEHICLE",1,0.01
2,"SUSP PERS-NO CRIME - I RPT -> TRAFFIC-ACCIDENT INJURY",1,0.01
2,"TELEPEST -I RPT -> 10851 VC AUTO THEFT LOCATE",1,0.01
2,"TELEPEST -I RPT -> 459 PC  BURGLARY-UNSPECIFIED",1,0.01
2,"TELEPEST -I RPT -> 487(A) PC GRAND THEFT-SHOPLIFT",1,0.01
2,"TELEPEST -I RPT -> MISSING PERSON",1,0.01
2,"THREATS - I RPT -> 484 PC PETTY THEFT",1,0.01
2,"THREATS - I RPT -> 487(A) PC GRAND THEFT",1,0.01
2,"THREATS - I RPT -> 487(D)GRAND THEFT FIREARM/ANIM",1,0.01
2,"THREATS - I RPT -> TOWED/STORED VEH-14602.6",1,0.01
2,"THREATS - I RPT -> TOWED/STORED VEHICLE",1,0.01
2,"THREATS - I RPT -> TRAFFIC-ACCIDENT INJURY",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 11377(A)HS POSS AMPHETAMINES",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 12025(A)1)CONCLD GUN VEH/FEL",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 20001(A) VC HIT/RUN INJ/DEATH",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 20002(A) HIT/RUN",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 23222(B)POSSESS MARIJ IN VEH",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 245(A)(1)AWDW/NO FIREARM/CIVIL",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 273.6(A) PC VIO DV COURT ORDER",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 459 PC  BURGLARY BUSINESS",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 484 PC PETTY THEFT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 487(A) GRAND THEFT-INSIDE",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 487(A) PC GRAND THEFT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> 5150 WI DANGER SELF/OTHERS",1,0.01
2,"TOWED/STORED VEH-14602.6 -> BOMBS/THREATS/EXPLOSIV- I RPT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> CASUALTY REPORT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> ELDER ABUSE/PHYS/MENTAL-I RPT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> FOUND PROPERTY - I RPT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> MISCELLANEOUS I RPT (ZMISC)",1,0.01
2,"TOWED/STORED VEH-14602.6 -> NARCOTICS SUSP/EVID/ACT- I RPT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> NON INJ HR/MAIL OUT REPORT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> SUSP PERS-NO CRIME - I RPT",1,0.01
2,"TOWED/STORED VEH-14602.6 -> THREATS - I RPT",1,0.01
2,"TOWED/STORED VEHICLE -> 11351.5 HS POSS SALE RCK COCAI",1,0.01
2,"TOWED/STORED VEHICLE -> 11364 HS POSS DRUG PARAPH",1,0.01
2,"TOWED/STORED VEHICLE -> 211 PC ROBBERY- BUSINESS",1,0.01
2,"TOWED/STORED VEHICLE -> 23222(B)POSSESS MARIJ IN VEH",1,0.01
2,"TOWED/STORED VEHICLE -> 243(B) BATTERY DR/NURSE/EMERG",1,0.01
2,"TOWED/STORED VEHICLE -> 243(E)1 BATTERY NONCOHAB SPOUS",1,0.01
2,"TOWED/STORED VEHICLE -> 245(A)(2) AWDW/FIREARM/CIVILIA",1,0.01
2,"TOWED/STORED VEHICLE -> 246 PC SHOOT OCCUP DWELL/VEH",1,0.01
2,"TOWED/STORED VEHICLE -> 273.6(A) PC VIO DV COURT ORDER",1,0.01
2,"TOWED/STORED VEHICLE -> 290(A)(1)(D) FAIL TO REG-5 DAY",1,0.01
2,"TOWED/STORED VEHICLE -> 459 PC  BURGLARY VEHICLE",1,0.01
2,"TOWED/STORED VEHICLE -> 484 PETTY THEFT-SHOPLIFT",1,0.01
2,"TOWED/STORED VEHICLE -> 484G(B) PC ACCESS CARD FRAUD",1,0.01
2,"TOWED/STORED VEHICLE -> 487(A) GRAND THEFT-INSIDE",1,0.01
2,"TOWED/STORED VEHICLE -> 487(A) PC GRAND THEFT",1,0.01
2,"TOWED/STORED VEHICLE -> 530.5 PC USE PERSONAL ID INFO",1,0.01
2,"TOWED/STORED VEHICLE -> CASUALTY REPORT",1,0.01
2,"TOWED/STORED VEHICLE -> TERRORIST THREATS - I RPT",1,0.01
2,"TOWED/STORED VEHICLE -> TRAFFIC-ACCIDENT INJURY",1,0.01
2,"TOWED/STORED VEHICLE -> TRAFFIC-ACCIDENT-NON INJURY",1,0.01
2,"TRAFFIC - I RPT -> 11364 HS POSS DRUG PARAPH",1,0.01
2,"TRAFFIC - I RPT -> 20002(A) HIT/RUN",1,0.01
2,"TRAFFIC - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",1,0.01
2,"TRAFFIC - I RPT -> TOWED/STORED VEH-14602.6",1,0.01
2,"TRAFFIC ARREST FOR DA-I RPT -> 484 PETTY THEFT-SHOPLIFT",1,0.01
2,"TRAFFIC ARREST FOR DA-I RPT -> NON INJ HR/MAIL OUT REPORT",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 12101(B)1)PC MINOR POSS AMMO",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 14601.1(A) VC LIC SUSP OTHER",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 4140 BP  POSS OF HYPO NEEDLE",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 459 PC  BURGLARY VEHICLE",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 484 PC PETTY THEFT",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 653.22(A) LOITER PROSTITUTION",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> 666 PC PETTY THEFT W/PRI CONV",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> CASUALTY REPORT",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> FOUND PROPERTY - I RPT",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> HAZARDOUS SITUATION - I RPT",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> TOWED/STORED VEHICLE",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> TRAFFIC-ACCIDENT INJURY",1,0.01
2,"TRAFFIC-ACCIDENT INJURY -> TRAFFIC-ACCIDENT-NON INJURY",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 20002(A) HIT/RUN",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 3056 PC PAROLE VIOLATION",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 459 PC  BURGLARY BUSINESS",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 484 PETTY THEFT-SHOPLIFT",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 484G(B) PC ACCESS CARD FRAUD",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 594(B)(2)(A) VANDALISM/ -$400",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> 666 PC PETTY THEFT W/PRI CONV",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> BATTERY - I RPT",1,0.01
2,"TRAFFIC-ACCIDENT-NON INJURY -> NON INJ HR/MAIL OUT REPORT",1,0.01
2,"TRESPASS OR PROWLER- I RPT -> 459 PC  BURGLARY RESIDENCE",1,0.01
2,"TRESPASS OR PROWLER- I RPT -> MISCELLANEOUS I RPT (ZMISC)",1,0.01
2,"VANDALISM - I RPT -> 11364 HS POSS DRUG PARAPH",1,0.01
2,"VANDALISM - I RPT -> 484 PETTY THEFT/LICENSE PLATE",1,0.01
2,"WARRANT SERVED - I RPT -> 459 PC  BURGLARY VEHICLE",1,0.01
2,"WARRANT SERVED - I RPT -> ELDER ABUSE/PHYS/MENTAL-I RPT",1,0.01
2,"WARRANT SERVED - I RPT -> MISCELLANEOUS I RPT (ZMISC)",1,0.01
2,"WARRANT SERVED - I RPT -> TOWED/STORED VEHICLE",1,0.01
3,"459 PC  BURGLARY VEHICLE -> 459 PC  BURGLARY VEHICLE",12,0.1
3,"10851(A)VC TAKE VEH W/O OWNER -> 459 PC  BURGLARY VEHICLE",9,0.075
3,"TOWED/STORED VEHICLE -> TOWED/STORED VEHICLE",7,0.0583333333333333
3,"TOWED/STORED VEHICLE -> TRAFFIC-ACCIDENT-NON INJURY",7,0.0583333333333333
3,"23152(A) VC DUI-ALCOHOL/DRUGS -> 459 PC  BURGLARY VEHICLE",6,0.05
3,"TOWED/STORED VEH-14602.6 -> 10851(A)VC TAKE VEH W/O OWNER",6,0.05
3,"TRAFFIC-ACCIDENT INJURY -> TRAFFIC-ACCIDENT INJURY",6,0.05
3,"459 PC  BURGLARY VEHICLE -> 594(B)(2)(A) VANDALISM/ -$400",5,0.0416666666666667
3,"594(B)(2)(A) VANDALISM/ -$400 -> 10851(A)VC TAKE VEH W/O OWNER",5,0.0416666666666667
3,"CASUALTY REPORT -> 10851(A)VC TAKE VEH W/O OWNER",5,0.0416666666666667
3,"CASUALTY REPORT -> 459 PC  BURGLARY VEHICLE",5,0.0416666666666667
3,"TOWED/STORED VEH-14602.6 -> TOWED/STORED VEH-14602.6",5,0.0416666666666667
3,"TOWED/STORED VEH-14602.6 -> TRAFFIC-ACCIDENT-NON INJURY",5,0.0416666666666667
3,"TOWED/STORED VEHICLE -> 484 PETTY THEFT-SHOPLIFT",5,0.0416666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> TRAFFIC-ACCIDENT INJURY",4,0.0333333333333333
3,"459 PC  BURGLARY VEHICLE -> 20002(A) HIT/RUN",4,0.0333333333333333
3,"459 PC  BURGLARY VEHICLE -> CASUALTY REPORT",4,0.0333333333333333
3,"TOWED/STORED VEH-14602.6 -> 459 PC  BURGLARY VEHICLE",4,0.0333333333333333
3,"TRAFFIC-ACCIDENT INJURY -> 5150 WI DANGER SELF/OTHERS",4,0.0333333333333333
3,"TRAFFIC-ACCIDENT-NON INJURY -> TOWED/STORED VEHICLE",4,0.0333333333333333
3,"10851(A)VC TAKE VEH W/O OWNER -> 11350(A)HS POSS CNTRL SUBST",3,0.025
3,"10851(A)VC TAKE VEH W/O OWNER -> 484 PETTY THEFT-SHOPLIFT",3,0.025
3,"10851(A)VC TAKE VEH W/O OWNER -> 594(B)(1)PC  VANDALISM +$400",3,0.025
3,"11357(B)HS POSS -28.5GR MARIJ -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"11364 HS POSS DRUG PARAPH -> 459 PC  BURGLARY VEHICLE",3,0.025
3,"11377(A)HS POSS AMPHETAMINES -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"11377(A)HS POSS AMPHETAMINES -> 459 PC  BURGLARY VEHICLE",3,0.025
3,"211 PC  ROBBERY UNSPECIFIED -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"211 PC  ROBBERY UNSPECIFIED -> 459 PC  BURGLARY VEHICLE",3,0.025
3,"459 PC  BURGLARY BUSINESS -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"459 PC  BURGLARY RESIDENCE -> 459 PC  BURGLARY VEHICLE",3,0.025
3,"459 PC  BURGLARY VEHICLE -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"459 PC  BURGLARY VEHICLE -> 211 PC ROBBERY- BUSINESS",3,0.025
3,"459 PC  BURGLARY VEHICLE -> 242 PC  BATTERY CIVILIAN",3,0.025
3,"459 PC  BURGLARY VEHICLE -> 459 PC  BURGLARY RESIDENCE",3,0.025
3,"459 PC  BURGLARY VEHICLE -> 484 PC  PETTY THEFT/ OUTSIDE",3,0.025
3,"459 PC  BURGLARY VEHICLE -> TOWED/STORED VEH-14602.6",3,0.025
3,"484 PETTY THEFT-SHOPLIFT -> 459 PC  BURGLARY RESIDENCE",3,0.025
3,"5150 WI DANGER SELF/OTHERS -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"594(B)(2)(A) VANDALISM/ -$400 -> 211 PC  ROBBERY UNSPECIFIED",3,0.025
3,"594(B)(2)(A) VANDALISM/ -$400 -> TRAFFIC-ACCIDENT INJURY",3,0.025
3,"BATTERY - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",3,0.025
3,"CASUALTY REPORT -> TRAFFIC-ACCIDENT INJURY",3,0.025
3,"TOWED/STORED VEH-14602.6 -> TOWED/STORED VEHICLE",3,0.025
3,"TOWED/STORED VEHICLE -> 484 PC PETTY THEFT",3,0.025
3,"TOWED/STORED VEHICLE -> 484 PETTY THEFT/LICENSE PLATE",3,0.025
3,"TOWED/STORED VEHICLE -> 594(B)(1)PC  VANDALISM +$400",3,0.025
3,"TOWED/STORED VEHICLE -> TOWED/STORED VEH-14602.6",3,0.025
3,"TOWED/STORED VEHICLE -> TRAFFIC-ACCIDENT INJURY",3,0.025
3,"TRAFFIC-ACCIDENT INJURY -> TOWED/STORED VEH-14602.6",3,0.025
3,"TRAFFIC-ACCIDENT INJURY -> TRAFFIC-ACCIDENT-NON INJURY",3,0.025
3,"TRAFFIC-ACCIDENT-NON INJURY -> 484 PETTY THEFT-SHOPLIFT",3,0.025
3,"10851(A)VC TAKE VEH W/O OWNER -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> 484 PC   PETTY THEFT/INSIDE",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> 484 PC PETTY THEFT",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> 484 PETTY THEFT/LICENSE PLATE",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> 5150 WI DANGER SELF/OTHERS",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> FOUND PROPERTY - I RPT",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> FRAUD OR BUNCO - I RPT",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> HARASSMENT - I RPT",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> LOST PROPERTY - I RPT",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> MISSING PERSON",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> THREATS - I RPT",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> TOWED/STORED VEH-14602.6",2,0.0166666666666667
3,"10851(A)VC TAKE VEH W/O OWNER -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"11350(A)HS POSS CNTRL SUBST -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"11377(A)HS POSS AMPHETAMINES -> 23152(A) VC DUI-ALCOHOL/DRUGS",2,0.0166666666666667
3,"1708 US   THEFT OF MAIL -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"20002(A) HIT/RUN -> 23152(A) VC DUI-ALCOHOL/DRUGS",2,0.0166666666666667
3,"20002(A) HIT/RUN -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"211 PC  ROBBERY UNSPECIFIED -> 484 PC   PETTY THEFT/INSIDE",2,0.0166666666666667
3,"211 PC  ROBBERY UNSPECIFIED -> ABC LICENSE VIO/INFO - I RPT",2,0.0166666666666667
3,"211 PC  ROBBERY UNSPECIFIED -> CASUALTY REPORT",2,0.0166666666666667
3,"23152(A) VC DUI-ALCOHOL/DRUGS -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"23152(A) VC DUI-ALCOHOL/DRUGS -> 487(A) PC GRAND THEFT",2,0.0166666666666667
3,"23152(A) VC DUI-ALCOHOL/DRUGS -> CASUALTY REPORT",2,0.0166666666666667
3,"242 PC  BATTERY CIVILIAN -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"242 PC  BATTERY CIVILIAN -> 484 PC   PETTY THEFT/INSIDE",2,0.0166666666666667
3,"242 PC  BATTERY CIVILIAN -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"243(D) PC BATT/CIVILIAN W/INJ -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"243(D) PC BATT/CIVILIAN W/INJ -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"459 PC  BURGLARY BUSINESS -> 11377(A)HS POSS AMPHETAMINES",2,0.0166666666666667
3,"459 PC  BURGLARY BUSINESS -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"459 PC  BURGLARY BUSINESS -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> 484 PETTY THEFT/LICENSE PLATE",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> 530.5 PC USE PERSONAL ID INFO",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> LOST PROPERTY - I RPT",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> NON INJ HR/MAIL OUT REPORT",2,0.0166666666666667
3,"459 PC  BURGLARY RESIDENCE -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> 11364 HS POSS DRUG PARAPH",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> 211 PC  ROBBERY UNSPECIFIED",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> 243(D) PC BATT/CIVILIAN W/INJ",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> 484 PC PETTY THEFT",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> 484 PETTY THEFT/LICENSE PLATE",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> NEIGHBORHOOD DISTURBANCE-I RPT",2,0.0166666666666667
3,"459 PC  BURGLARY VEHICLE -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"476 PC PASS FICTICIOUS CHECK -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"476 PC PASS FICTICIOUS CHECK -> TOWED/STORED VEH-14602.6",2,0.0166666666666667
3,"484 PC   PETTY THEFT/INSIDE -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"484 PC  PETTY THEFT/ OUTSIDE -> 484 PC PETTY THEFT",2,0.0166666666666667
3,"484 PC PETTY THEFT -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"484 PETTY THEFT-SHOPLIFT -> FOUND PROPERTY - I RPT",2,0.0166666666666667
3,"484 PETTY THEFT-SHOPLIFT -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"484 PETTY THEFT/LICENSE PLATE -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"484 PETTY THEFT/LICENSE PLATE -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"484 PETTY THEFT/LICENSE PLATE -> CASUALTY REPORT",2,0.0166666666666667
3,"487(A) GRAND THEFT-INSIDE -> CASUALTY REPORT",2,0.0166666666666667
3,"487(A) GRAND THEFT-INSIDE -> FOUND PROPERTY - I RPT",2,0.0166666666666667
3,"487(A) GRAND THEFT-INSIDE -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"5150 WI DANGER SELF/OTHERS -> 20002(A) HIT/RUN",2,0.0166666666666667
3,"5150 WI DANGER SELF/OTHERS -> 23152(A) VC DUI-ALCOHOL/DRUGS",2,0.0166666666666667
3,"5150 WI DANGER SELF/OTHERS -> 459 PC  BURGLARY RESIDENCE",2,0.0166666666666667
3,"5150 WI DANGER SELF/OTHERS -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"5150 WI DANGER SELF/OTHERS -> HARASSMENT - I RPT",2,0.0166666666666667
3,"5150 WI DANGER SELF/OTHERS -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"530.5 PC USE PERSONAL ID INFO -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"594(B)(1)PC  VANDALISM +$400 -> 20002(A) HIT/RUN",2,0.0166666666666667
3,"594(B)(1)PC  VANDALISM +$400 -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"594(B)(1)PC  VANDALISM +$400 -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"594(B)(2)(A) VANDALISM/ -$400 -> 20002(A) HIT/RUN",2,0.0166666666666667
3,"594(B)(2)(A) VANDALISM/ -$400 -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"594(B)(2)(A) VANDALISM/ -$400 -> 5150 WI DANGER SELF/OTHERS",2,0.0166666666666667
3,"594(B)(2)(A) VANDALISM/ -$400 -> 594(B)(1)PC  VANDALISM +$400",2,0.0166666666666667
3,"594(B)(2)(A) VANDALISM/ -$400 -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"666 PC PETTY THEFT W/PRI CONV -> 484 PC   PETTY THEFT/INSIDE",2,0.0166666666666667
3,"BATTERY - I RPT -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"CASUALTY REPORT -> 459 PC  BURGLARY BUSINESS",2,0.0166666666666667
3,"CASUALTY REPORT -> 484 PETTY THEFT-SHOPLIFT",2,0.0166666666666667
3,"CASUALTY REPORT -> 484 PETTY THEFT/LICENSE PLATE",2,0.0166666666666667
3,"CASUALTY REPORT -> 594(B)(1)PC  VANDALISM +$400",2,0.0166666666666667
3,"CASUALTY REPORT -> CASUALTY REPORT",2,0.0166666666666667
3,"FOUND PROPERTY - I RPT -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"LOST PROPERTY - I RPT -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0166666666666667
3,"NON INJ HR/MAIL OUT REPORT -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"SAFEKEEPING - I RPT -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"SAFEKEEPING - I RPT -> 484 PETTY THEFT-SHOPLIFT",2,0.0166666666666667
3,"SAFEKEEPING - I RPT -> TOWED/STORED VEHICLE",2,0.0166666666666667
3,"THREATS - I RPT -> TRAFFIC-ACCIDENT INJURY",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> 459 PC  BURGLARY BUSINESS",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> 459 PC  BURGLARY RESIDENCE",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> 476 PC PASS FICTICIOUS CHECK",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> 484 PETTY THEFT-SHOPLIFT",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> 594(B)(1)PC  VANDALISM +$400",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> FOUND PROPERTY - I RPT",2,0.0166666666666667
3,"TOWED/STORED VEH-14602.6 -> LOST PROPERTY - I RPT",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 11364 HS POSS DRUG PARAPH",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 20002(A) HIT/RUN",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 211 PC  ROBBERY UNSPECIFIED",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 459 PC  BURGLARY RESIDENCE",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 487(A) GRAND THEFT-INSIDE",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0166666666666667
3,"TOWED/STORED VEHICLE -> POSSIBLE STOLEN PROPERTY-I RPT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT INJURY -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT INJURY -> 3056 PAROLE VIO - I RPT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT INJURY -> 484 PC PETTY THEFT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT INJURY -> 484 PETTY THEFT/LICENSE PLATE",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT INJURY -> FOUND PROPERTY - I RPT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT INJURY -> NEIGHBORHOOD DISTURBANCE-I RPT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> 459 PC  BURGLARY VEHICLE",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> 484 PC   PETTY THEFT/INSIDE",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> 484 PETTY THEFT/LICENSE PLATE",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> 530.5 PC USE PERSONAL ID INFO",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> FOUND PROPERTY - I RPT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> HARASSMENT - I RPT",2,0.0166666666666667
3,"TRAFFIC-ACCIDENT-NON INJURY -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0166666666666667
3,"10851 VC AUTO THEFT LOCATE -> 10851 VC AUTO THEFT LOCATE",1,0.00833333333333333
3,"10851 VC AUTO THEFT LOCATE -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00833333333333333
3,"10851 VC AUTO THEFT LOCATE -> 11364 HS POSS DRUG PARAPH",1,0.00833333333333333
3,"10851 VC AUTO THEFT LOCATE -> 459 PC  BURGLARY VEHICLE",1,0.00833333333333333
