"ep","cases_with_ep","support"
"242 PC  BATTERY CIVILIAN -> NON INJ HR/MAIL OUT REPORT",13,0.0214521452145215
"243(E)1 BATTERY NONCOHAB SPOUS -> 11357(B)HS POSS -28.5GR MARIJ",13,0.0214521452145215
"243(E)1 BATTERY NONCOHAB SPOUS -> 484 PC   PETTY THEFT/INSIDE",13,0.0214521452145215
"243(E)1 BATTERY NONCOHAB SPOUS -> 484 PC PETTY THEFT",13,0.0214521452145215
"243(E)1 BATTERY NONCOHAB SPOUS -> 5150 WI DANGER SELF/OTHERS",13,0.0214521452145215
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 23152(A) VC DUI-ALCOHOL/DRUGS",13,0.0214521452145215
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 459 PC  BURGLARY BUSINESS",13,0.0214521452145215
"245(A)(2) AWDW/FIREARM/CIVILIA -> 459 PC  BURGLARY VEHICLE",13,0.0214521452145215
"246 PC SHOOT OCCUP DWELL/VEH -> 10851(A)VC TAKE VEH W/O OWNER",13,0.0214521452145215
"246 PC SHOOT OCCUP DWELL/VEH -> 459 PC  BURGLARY VEHICLE",13,0.0214521452145215
"459 PC  BURGLARY BUSINESS -> 242 PC  BATTERY CIVILIAN",13,0.0214521452145215
"459 PC  BURGLARY RESIDENCE -> 1551(A) FUGITIVE FROM JUSTICE",13,0.0214521452145215
"459 PC  BURGLARY RESIDENCE -> 484J PC PUBLISH CARD INFO",13,0.0214521452145215
"459 PC  BURGLARY RESIDENCE -> 653M(A) PC OBSCENE/THREAT CALL",13,0.0214521452145215
"459 PC  BURGLARY VEHICLE -> 23153(A) VC DUI CAUSE INJURY",13,0.0214521452145215
"459 PC  BURGLARY VEHICLE -> 246 PC SHOOT OCCUP DWELL/VEH",13,0.0214521452145215
"459 PC  BURGLARY VEHICLE -> 3056 PAROLE VIO - I RPT",13,0.0214521452145215
"459 PC  BURGLARY VEHICLE -> 594(B)(1)VANDALISM GRAF +$400",13,0.0214521452145215
"459 PC  BURGLARY VEHICLE -> BURGLARY - I RPT",13,0.0214521452145215
"459 PC  BURGLARY VEHICLE -> TELEPEST -I RPT",13,0.0214521452145215
"484 PC   PETTY THEFT/INSIDE -> MISCELLANEOUS I RPT (ZMISC)",13,0.0214521452145215
"484 PC PETTY THEFT -> 211 PC  ROBBERY UNSPECIFIED",13,0.0214521452145215
"484 PC PETTY THEFT -> 242 PC  BATTERY CIVILIAN",13,0.0214521452145215
"484 PC PETTY THEFT -> 484 PC PETTY THEFT",13,0.0214521452145215
"484 PC PETTY THEFT -> 484 PETTY THEFT/LICENSE PLATE",13,0.0214521452145215
"484 PETTY THEFT-SHOPLIFT -> 484 PC   PETTY THEFT/INSIDE",13,0.0214521452145215
"484 PETTY THEFT-SHOPLIFT -> 484 PETTY THEFT-SHOPLIFT",13,0.0214521452145215
"484 PETTY THEFT-SHOPLIFT -> TRAFFIC-ACCIDENT INJURY",13,0.0214521452145215
"484 PETTY THEFT/LICENSE PLATE -> 11350(A)HS POSS CNTRL SUBST",13,0.0214521452145215
"484G(B) PC ACCESS CARD FRAUD -> 11364 HS POSS DRUG PARAPH",13,0.0214521452145215
"484G(B) PC ACCESS CARD FRAUD -> 211 PC  ROBBERY UNSPECIFIED",13,0.0214521452145215
"484G(B) PC ACCESS CARD FRAUD -> 484 PETTY THEFT/LICENSE PLATE",13,0.0214521452145215
"484G(B) PC ACCESS CARD FRAUD -> 487(A) PC GRAND THEFT",13,0.0214521452145215
"487(A) PC GRAND THEFT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",13,0.0214521452145215
"487(A) PC GRAND THEFT -> 594(B)(1)PC  VANDALISM +$400",13,0.0214521452145215
"496(A) RECEIVE STOLEN PROPERTY -> 459 PC  BURGLARY VEHICLE",13,0.0214521452145215
"496(A) RECEIVE STOLEN PROPERTY -> TOWED/STORED VEH-14602.6",13,0.0214521452145215
"5150 WI DANGER SELF/OTHERS -> 211 PC  ROBBERY UNSPECIFIED",13,0.0214521452145215
"5150 WI DANGER SELF/OTHERS -> 242 PC  BATTERY CIVILIAN",13,0.0214521452145215
"5150 WI DANGER SELF/OTHERS -> NON INJ HR/MAIL OUT REPORT",13,0.0214521452145215
"529 PC FALSE PERSONATION -> 10851(A)VC TAKE VEH W/O OWNER",13,0.0214521452145215
"530.5 PC USE PERSONAL ID INFO -> 487(A) PC GRAND THEFT",13,0.0214521452145215
"530.5 PC USE PERSONAL ID INFO -> 530.5 PC USE PERSONAL ID INFO",13,0.0214521452145215
"530.5 PC USE PERSONAL ID INFO -> THREATS - I RPT",13,0.0214521452145215
"594(B)(1)PC  VANDALISM +$400 -> 245(A)(1)AWDW/NO FIREARM/CIVIL",13,0.0214521452145215
"594(B)(1)PC  VANDALISM +$400 -> LOST PROPERTY - I RPT",13,0.0214521452145215
"594(B)(1)PC  VANDALISM +$400 -> NON INJ HR/MAIL OUT REPORT",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> 10851 VC AUTO THEFT LOCATE",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> 459 PC  BURGLARY BUSINESS",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> 459 PC  BURGLARY RESIDENCE",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> 594(B)(2)(A) VANDALISM/ -$400",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> TOWED/STORED VEH-14602.6",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> TRAFFIC-ACCIDENT INJURY",13,0.0214521452145215
"647(B) PC   PROSTITUTION -> TRAFFIC-ACCIDENT-NON INJURY",13,0.0214521452145215
"653M(A) PC OBSCENE/THREAT CALL -> 459 PC  BURGLARY VEHICLE",13,0.0214521452145215
"CASUALTY REPORT -> 23152(A) VC DUI-ALCOHOL/DRUGS",13,0.0214521452145215
"CASUALTY REPORT -> 484G(B) PC ACCESS CARD FRAUD",13,0.0214521452145215
"CHILD WELFARE - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",13,0.0214521452145215
"CHILD WELFARE - I RPT -> 459 PC  BURGLARY VEHICLE",13,0.0214521452145215
"FRAUD OR BUNCO - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",13,0.0214521452145215
"GANG ACTIVITY - I RPT -> 484 PC   PETTY THEFT/INSIDE",13,0.0214521452145215
"GANG ACTIVITY - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",13,0.0214521452145215
"GANG ACTIVITY - I RPT -> TOWED/STORED VEH-14602.6",13,0.0214521452145215
"HARASSMENT - I RPT -> 459 PC  BURGLARY RESIDENCE",13,0.0214521452145215
"HARASSMENT - I RPT -> MISSING PERSON",13,0.0214521452145215
"MISCELLANEOUS I RPT (ZMISC) -> 10851 VC AUTO THEFT LOCATE",13,0.0214521452145215
"MISCELLANEOUS I RPT (ZMISC) -> 484 PETTY THEFT/LICENSE PLATE",13,0.0214521452145215
"MISSING PERSON -> 476 PC PASS FICTICIOUS CHECK",13,0.0214521452145215
"MISSING PERSON -> HARASSMENT - I RPT",13,0.0214521452145215
"MISSING PERSON I RPT -> 459 PC  BURGLARY RESIDENCE",13,0.0214521452145215
"THREATS - I RPT -> 11357(B)HS POSS -28.5GR MARIJ",13,0.0214521452145215
"THREATS - I RPT -> 5150 WI DANGER SELF/OTHERS",13,0.0214521452145215
"TOWED/STORED VEH-14602.6 -> 1551(A) FUGITIVE FROM JUSTICE",13,0.0214521452145215
"TOWED/STORED VEH-14602.6 -> 653.22(A) LOITER PROSTITUTION",13,0.0214521452145215
"TOWED/STORED VEH-14602.6 -> 9.04.050 A DRINKING IN PUBLIC",13,0.0214521452145215
"TOWED/STORED VEH-14602.6 -> ASSAULT WITH WEAPON - I RPT",13,0.0214521452145215
"TOWED/STORED VEH-14602.6 -> MISSING PERSON I RPT",13,0.0214521452145215
"TOWED/STORED VEH-14602.6 -> PERSON INFORMATION - I RPT",13,0.0214521452145215
"TOWED/STORED VEHICLE -> 20001(A) VC HIT/RUN INJ/DEATH",13,0.0214521452145215
"TOWED/STORED VEHICLE -> 211 PC ROBBERY-PURSE SNATCH",13,0.0214521452145215
"TOWED/STORED VEHICLE -> 23103(A) RECKLESS ON HIGHWAY",13,0.0214521452145215
"TOWED/STORED VEHICLE -> 243.6 BATTERY SCHOOL EMPLOYEE",13,0.0214521452145215
"TOWED/STORED VEHICLE -> NEIGHBORHOOD DISTURBANCE-I RPT",13,0.0214521452145215
"TOWED/STORED VEHICLE -> TRAFFIC - I RPT",13,0.0214521452145215
"TRAFFIC-ACCIDENT INJURY -> 211 PC ROBBERY- BUSINESS",13,0.0214521452145215
"TRAFFIC-ACCIDENT INJURY -> 496(A) RECEIVE STOLEN PROPERTY",13,0.0214521452145215
"TRAFFIC-ACCIDENT INJURY -> 666 PC PETTY THEFT W/PRI CONV",13,0.0214521452145215
"TRAFFIC-ACCIDENT-NON INJURY -> 211 PC ROBBERY- BUSINESS",13,0.0214521452145215
"TRAFFIC-ACCIDENT-NON INJURY -> 484G(B) PC ACCESS CARD FRAUD",13,0.0214521452145215
"TRAFFIC-ACCIDENT-NON INJURY -> GANG ACTIVITY - I RPT",13,0.0214521452145215
"TRAFFIC-ACCIDENT-NON INJURY -> SUSP PERS-NO CRIME - I RPT",13,0.0214521452145215
"VANDALISM - I RPT -> TOWED/STORED VEHICLE",13,0.0214521452145215
"10851 VC AUTO THEFT LOCATE -> ACCIDENTAL FIRES/ARSON -I RPT",12,0.0198019801980198
"10851(A)VC TAKE VEH W/O OWNER -> 148.9 PC FALSE ID TO OFFICER",12,0.0198019801980198
"10851(A)VC TAKE VEH W/O OWNER -> 653.22(A) LOITER PROSTITUTION",12,0.0198019801980198
"11350(A)HS POSS CNTRL SUBST -> TRAFFIC-ACCIDENT-NON INJURY",12,0.0198019801980198
"11357(B)HS POSS -28.5GR MARIJ -> TRAFFIC-ACCIDENT-NON INJURY",12,0.0198019801980198
"11364 HS POSS DRUG PARAPH -> 11377(A)HS POSS AMPHETAMINES",12,0.0198019801980198
"11364 HS POSS DRUG PARAPH -> 245(A)(1)AWDW/NO FIREARM/CIVIL",12,0.0198019801980198
"11377(A)HS POSS AMPHETAMINES -> 11364 HS POSS DRUG PARAPH",12,0.0198019801980198
"11377(A)HS POSS AMPHETAMINES -> 23152(A) VC DUI-ALCOHOL/DRUGS",12,0.0198019801980198
"11377(A)HS POSS AMPHETAMINES -> 459 PC  BURGLARY BUSINESS",12,0.0198019801980198
"11377(A)HS POSS AMPHETAMINES -> 484 PC   PETTY THEFT/INSIDE",12,0.0198019801980198
"11377(A)HS POSS AMPHETAMINES -> 487(A) PC GRAND THEFT",12,0.0198019801980198
"20001(A) VC HIT/RUN INJ/DEATH -> TOWED/STORED VEH-14602.6",12,0.0198019801980198
"211 PC  ROBBERY UNSPECIFIED -> 211 PC ROBBERY-PURSE SNATCH",12,0.0198019801980198
"211 PC  ROBBERY UNSPECIFIED -> LOST PROPERTY - I RPT",12,0.0198019801980198
"211 PC ROBBERY- BUSINESS -> TOWED/STORED VEH-14602.6",12,0.0198019801980198
"211 PC ROBBERY-PURSE SNATCH -> MISSING PERSON",12,0.0198019801980198
"242 PC  BATTERY CIVILIAN -> 487(A) PC GRAND THEFT",12,0.0198019801980198
"242 PC  BATTERY CIVILIAN -> GANG ACTIVITY - I RPT",12,0.0198019801980198
"242 PC  BATTERY CIVILIAN -> THREATS - I RPT",12,0.0198019801980198
"243(E)1 BATTERY NONCOHAB SPOUS -> 484 PETTY THEFT-SHOPLIFT",12,0.0198019801980198
"245(A)(2) AWDW/FIREARM/CIVILIA -> 594(B)(2)(A) VANDALISM/ -$400",12,0.0198019801980198
"422 PC THREAT/INTENT TO TERROR -> 459 PC  BURGLARY VEHICLE",12,0.0198019801980198
"459 PC  BURGLARY BUSINESS -> 11357(B)HS POSS -28.5GR MARIJ",12,0.0198019801980198
"459 PC  BURGLARY BUSINESS -> 211 PC ROBBERY- BUSINESS",12,0.0198019801980198
"459 PC  BURGLARY BUSINESS -> 484 PETTY THEFT-SHOPLIFT",12,0.0198019801980198
"459 PC  BURGLARY BUSINESS -> MISCELLANEOUS I RPT (ZMISC)",12,0.0198019801980198
"459 PC  BURGLARY RESIDENCE -> 11351.5 HS POSS SALE RCK COCAI",12,0.0198019801980198
"459 PC  BURGLARY RESIDENCE -> 422 PC THREAT/INTENT TO TERROR",12,0.0198019801980198
"459 PC  BURGLARY RESIDENCE -> 487(D)GRAND THEFT FIREARM/ANIM",12,0.0198019801980198
"459 PC  BURGLARY RESIDENCE -> ASSAULT WITH WEAPON - I RPT",12,0.0198019801980198
"459 PC  BURGLARY VEHICLE -> 12020(A)(4) PC DIRK/DAGGER",12,0.0198019801980198
"459 PC  BURGLARY VEHICLE -> 1708 US   THEFT OF MAIL",12,0.0198019801980198
"459 PC  BURGLARY VEHICLE -> O/S AGENCY -ASSISTANCE- I RPT",12,0.0198019801980198
"475(C) PASS FORGED NOTE -> TOWED/STORED VEH-14602.6",12,0.0198019801980198
"475(C) PASS FORGED NOTE -> TOWED/STORED VEHICLE",12,0.0198019801980198
"476 PC PASS FICTICIOUS CHECK -> 459 PC  BURGLARY VEHICLE",12,0.0198019801980198
"484 PC   PETTY THEFT/INSIDE -> 211 PC ROBBERY- BUSINESS",12,0.0198019801980198
"484 PC   PETTY THEFT/INSIDE -> 245(A)(1)AWDW/NO FIREARM/CIVIL",12,0.0198019801980198
"484 PC PETTY THEFT -> 487(A) PC GRAND THEFT",12,0.0198019801980198
"484 PETTY THEFT CLOUT UNLOCKED -> 10851(A)VC TAKE VEH W/O OWNER",12,0.0198019801980198
"484 PETTY THEFT CLOUT UNLOCKED -> 459 PC  BURGLARY VEHICLE",12,0.0198019801980198
"484 PETTY THEFT-SHOPLIFT -> 5150 WI DANGER SELF/OTHERS",12,0.0198019801980198
"484 PETTY THEFT-SHOPLIFT -> 594(B)(2)(A) VANDALISM/ -$400",12,0.0198019801980198
"484 PETTY THEFT/LICENSE PLATE -> 243(E)1 BATTERY NONCOHAB SPOUS",12,0.0198019801980198
"484 PETTY THEFT/LICENSE PLATE -> 487(A) GRAND THEFT-INSIDE",12,0.0198019801980198
"484 PETTY THEFT/LICENSE PLATE -> LOST PROPERTY - I RPT",12,0.0198019801980198
"487(A) GRAND THEFT-INSIDE -> 594(B)(2)(A) VANDALISM/ -$400",12,0.0198019801980198
"487(A) PC GRAND THEFT -> 20002(A) HIT/RUN",12,0.0198019801980198
"487(A) PC GRAND THEFT -> 484 PETTY THEFT/LICENSE PLATE",12,0.0198019801980198
"487(A) PC GRAND THEFT -> THREATS - I RPT",12,0.0198019801980198
"5150 WI DANGER SELF/OTHERS -> 11350(A)HS POSS CNTRL SUBST",12,0.0198019801980198
"5150 WI DANGER SELF/OTHERS -> 11357(B)HS POSS -28.5GR MARIJ",12,0.0198019801980198
"5150 WI DANGER SELF/OTHERS -> 487(A) PC GRAND THEFT",12,0.0198019801980198
"530.5 PC USE PERSONAL ID INFO -> 20002(A) HIT/RUN",12,0.0198019801980198
"530.5 PC USE PERSONAL ID INFO -> 242 PC  BATTERY CIVILIAN",12,0.0198019801980198
"530.5 PC USE PERSONAL ID INFO -> TRAFFIC-ACCIDENT-NON INJURY",12,0.0198019801980198
"594(B)(1)PC  VANDALISM +$400 -> 11377(A)HS POSS AMPHETAMINES",12,0.0198019801980198
"594(B)(1)PC  VANDALISM +$400 -> 242 PC  BATTERY CIVILIAN",12,0.0198019801980198
"594(B)(1)PC  VANDALISM +$400 -> 484 PC   PETTY THEFT/INSIDE",12,0.0198019801980198
"594(B)(1)PC  VANDALISM +$400 -> MISCELLANEOUS I RPT (ZMISC)",12,0.0198019801980198
"594(B)(2)(A) VANDALISM/ -$400 -> 666 PC PETTY THEFT W/PRI CONV",12,0.0198019801980198
"594(B)(2)(A) VANDALISM/ -$400 -> HARASSMENT - I RPT",12,0.0198019801980198
"647(B) PC   PROSTITUTION -> 484 PETTY THEFT/LICENSE PLATE",12,0.0198019801980198
"CASUALTY REPORT -> BATTERY - I RPT",12,0.0198019801980198
"FOUND PROPERTY - I RPT -> 484 PETTY THEFT/LICENSE PLATE",12,0.0198019801980198
"GANG ACTIVITY - I RPT -> FOUND PROPERTY - I RPT",12,0.0198019801980198
"GANG ACTIVITY - I RPT -> GANG ACTIVITY - I RPT",12,0.0198019801980198
"GANG ACTIVITY - I RPT -> MISSING PERSON",12,0.0198019801980198
"HARASSMENT - I RPT -> TOWED/STORED VEHICLE",12,0.0198019801980198
"LOST PROPERTY - I RPT -> TRAFFIC-ACCIDENT INJURY",12,0.0198019801980198
"MISSING PERSON I RPT -> TOWED/STORED VEH-14602.6",12,0.0198019801980198
"NARCOTICS SUSP/EVID/ACT- I RPT -> MISSING PERSON",12,0.0198019801980198
"NON INJ HR/MAIL OUT REPORT -> 20002(A) HIT/RUN",12,0.0198019801980198
"NON INJ HR/MAIL OUT REPORT -> 211 PC ROBBERY- BUSINESS",12,0.0198019801980198
"NON INJ HR/MAIL OUT REPORT -> 23152(A) VC DUI-ALCOHOL/DRUGS",12,0.0198019801980198
"NON INJ HR/MAIL OUT REPORT -> 5150 WI DANGER SELF/OTHERS",12,0.0198019801980198
"THREATS - I RPT -> MISCELLANEOUS I RPT (ZMISC)",12,0.0198019801980198
"TOWED/STORED VEH-14602.6 -> 475(C) PASS FORGED NOTE",12,0.0198019801980198
"TOWED/STORED VEH-14602.6 -> CHILD WELFARE - I RPT",12,0.0198019801980198
"TOWED/STORED VEH-14602.6 -> SUSPICIOUS VEHICLE - I RPT",12,0.0198019801980198
"TOWED/STORED VEHICLE -> 4140 BP  POSS OF HYPO NEEDLE",12,0.0198019801980198
"TOWED/STORED VEHICLE -> 503 PC   EMBEZZLEMENT",12,0.0198019801980198
"TOWED/STORED VEHICLE -> MISSING PERSON LOCATE O/S ASSI",12,0.0198019801980198
"TOWED/STORED VEHICLE -> POSSIBLE FINANCIAL CRIME-I RPT",12,0.0198019801980198
"TRAFFIC-ACCIDENT-NON INJURY -> 11357(B)HS POSS -28.5GR MARIJ",12,0.0198019801980198
"TRAFFIC-ACCIDENT-NON INJURY -> WARRANT SERVED - I RPT",12,0.0198019801980198
"10851 VC AUTO THEFT LOCATE -> WARRANT SERVED - I RPT",11,0.0181518151815182
"10851(A)VC TAKE VEH W/O OWNER -> 422 PC THREAT/INTENT TO TERROR",11,0.0181518151815182
"10851(A)VC TAKE VEH W/O OWNER -> 475(A)PC POSS FORGED CHK/NOTE",11,0.0181518151815182
"10851(A)VC TAKE VEH W/O OWNER -> 484 PC  PETTY THEFT AUTO PART",11,0.0181518151815182
"10851(A)VC TAKE VEH W/O OWNER -> 594(B)(1)VANDALISM GRAF +$400",11,0.0181518151815182
"10851(A)VC TAKE VEH W/O OWNER -> ELDER ABUSE/PHYS/MENTAL-I RPT",11,0.0181518151815182
"10851(A)VC TAKE VEH W/O OWNER -> IMPOUNDED VEHICLE",11,0.0181518151815182
"11350(A)HS POSS CNTRL SUBST -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"11350(A)HS POSS CNTRL SUBST -> TRAFFIC-ACCIDENT INJURY",11,0.0181518151815182
"11357(B)HS POSS -28.5GR MARIJ -> 242 PC  BATTERY CIVILIAN",11,0.0181518151815182
"11357(B)HS POSS -28.5GR MARIJ -> 484 PETTY THEFT/LICENSE PLATE",11,0.0181518151815182
"11357(B)HS POSS -28.5GR MARIJ -> 594(B)(1)PC  VANDALISM +$400",11,0.0181518151815182
"11357(B)HS POSS -28.5GR MARIJ -> NON INJ HR/MAIL OUT REPORT",11,0.0181518151815182
"11364 HS POSS DRUG PARAPH -> 484 PC PETTY THEFT",11,0.0181518151815182
"11364 HS POSS DRUG PARAPH -> THREATS - I RPT",11,0.0181518151815182
"11377(A)HS POSS AMPHETAMINES -> 245(A)(1)AWDW/NO FIREARM/CIVIL",11,0.0181518151815182
"11377(A)HS POSS AMPHETAMINES -> MISSING PERSON",11,0.0181518151815182
"11377(A)HS POSS AMPHETAMINES -> NON INJ HR/MAIL OUT REPORT",11,0.0181518151815182
"11377(A)HS POSS AMPHETAMINES -> TRAFFIC-ACCIDENT-NON INJURY",11,0.0181518151815182
"1708 US   THEFT OF MAIL -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"1708 US   THEFT OF MAIL -> 459 PC  BURGLARY VEHICLE",11,0.0181518151815182
"20001(A) VC HIT/RUN INJ/DEATH -> 484 PC   PETTY THEFT/INSIDE",11,0.0181518151815182
"20002(A) HIT/RUN -> 11377(A)HS POSS AMPHETAMINES",11,0.0181518151815182
"20002(A) HIT/RUN -> 484 PC PETTY THEFT",11,0.0181518151815182
"20002(A) HIT/RUN -> MISCELLANEOUS I RPT (ZMISC)",11,0.0181518151815182
"211 PC  ROBBERY UNSPECIFIED -> 11377(A)HS POSS AMPHETAMINES",11,0.0181518151815182
"211 PC ROBBERY- BUSINESS -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"215(A) PC    CARJACKING -> 10851(A)VC TAKE VEH W/O OWNER",11,0.0181518151815182
"23152(A) VC DUI-ALCOHOL/DRUGS -> 243(E)1 BATTERY NONCOHAB SPOUS",11,0.0181518151815182
"23152(A) VC DUI-ALCOHOL/DRUGS -> 5150 WI DANGER SELF/OTHERS",11,0.0181518151815182
"23153(A) VC DUI CAUSE INJURY -> 10851(A)VC TAKE VEH W/O OWNER",11,0.0181518151815182
"242 PC  BATTERY CIVILIAN -> 11377(A)HS POSS AMPHETAMINES",11,0.0181518151815182
"242 PC  BATTERY CIVILIAN -> 243(E)1 BATTERY NONCOHAB SPOUS",11,0.0181518151815182
"243(D) PC BATT/CIVILIAN W/INJ -> 10851(A)VC TAKE VEH W/O OWNER",11,0.0181518151815182
"243(E)1 BATTERY NONCOHAB SPOUS -> 11350(A)HS POSS CNTRL SUBST",11,0.0181518151815182
"243(E)1 BATTERY NONCOHAB SPOUS -> 3056 PAROLE VIO - I RPT",11,0.0181518151815182
"243(E)1 BATTERY NONCOHAB SPOUS -> MISCELLANEOUS I RPT (ZMISC)",11,0.0181518151815182
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 11364 HS POSS DRUG PARAPH",11,0.0181518151815182
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 11377(A)HS POSS AMPHETAMINES",11,0.0181518151815182
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 211 PC  ROBBERY UNSPECIFIED",11,0.0181518151815182
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 484 PC PETTY THEFT",11,0.0181518151815182
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 484 PETTY THEFT/LICENSE PLATE",11,0.0181518151815182
"246 PC SHOOT OCCUP DWELL/VEH -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"273.6(A) PC VIO DV COURT ORDER -> TOWED/STORED VEHICLE",11,0.0181518151815182
"3056 PAROLE VIO - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",11,0.0181518151815182
"3056 PAROLE VIO - I RPT -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"459 PC  BURGLARY BUSINESS -> 3056 PAROLE VIO - I RPT",11,0.0181518151815182
"459 PC  BURGLARY BUSINESS -> 484 PC  PETTY THEFT/ OUTSIDE",11,0.0181518151815182
"459 PC  BURGLARY BUSINESS -> 666 PC PETTY THEFT W/PRI CONV",11,0.0181518151815182
"459 PC  BURGLARY BUSINESS -> SUSP PERS-NO CRIME - I RPT",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> 1708 US   THEFT OF MAIL",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> 290(F)1 W/I 5 DAYS ADD CHANGE",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> 459 PC  BURGLARY-UNSPECIFIED",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> 602(K)TRESPASS:INJURE PROPERTY",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> ACCIDENTAL FIRES/ARSON -I RPT",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> CHILD WELFARE - I RPT",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> ELDER ABUSE/PHYS/MENTAL-I RPT",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> HIT AND RUN /SUSPECTS- I RPT",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> PERSON INFORMATION - I RPT",11,0.0181518151815182
"459 PC  BURGLARY RESIDENCE -> VANDALISM - I RPT",11,0.0181518151815182
"459 PC  BURGLARY VEHICLE -> 451(D) PC  ARSON OF PROPERTY",11,0.0181518151815182
"459 PC  BURGLARY VEHICLE -> 476 PC PASS FICTICIOUS CHECK",11,0.0181518151815182
"459 PC  BURGLARY VEHICLE -> NEIGHBORHOOD DISTURBANCE-I RPT",11,0.0181518151815182
"484 PC   PETTY THEFT/INSIDE -> 487(A) GRAND THEFT-INSIDE",11,0.0181518151815182
"484 PC  PETTY THEFT/ OUTSIDE -> 484 PETTY THEFT/LICENSE PLATE",11,0.0181518151815182
"484 PC  PETTY THEFT/ OUTSIDE -> TRAFFIC-ACCIDENT-NON INJURY",11,0.0181518151815182
"484 PC PETTY THEFT -> 23152(A) VC DUI-ALCOHOL/DRUGS",11,0.0181518151815182
"484 PC PETTY THEFT -> 243(E)1 BATTERY NONCOHAB SPOUS",11,0.0181518151815182
"484 PC PETTY THEFT -> 484 PC   PETTY THEFT/INSIDE",11,0.0181518151815182
"484 PETTY THEFT-SHOPLIFT -> 242 PC  BATTERY CIVILIAN",11,0.0181518151815182
"484 PETTY THEFT-SHOPLIFT -> CASUALTY REPORT",11,0.0181518151815182
"484 PETTY THEFT-SHOPLIFT -> NON INJ HR/MAIL OUT REPORT",11,0.0181518151815182
"484 PETTY THEFT/LICENSE PLATE -> 11377(A)HS POSS AMPHETAMINES",11,0.0181518151815182
"484 PETTY THEFT/LICENSE PLATE -> 647(F) PC DIP - DISORDERLY",11,0.0181518151815182
"484G(B) PC ACCESS CARD FRAUD -> 20002(A) HIT/RUN",11,0.0181518151815182
"484G(B) PC ACCESS CARD FRAUD -> 484 PC   PETTY THEFT/INSIDE",11,0.0181518151815182
"484G(B) PC ACCESS CARD FRAUD -> 484 PC PETTY THEFT",11,0.0181518151815182
"484G(B) PC ACCESS CARD FRAUD -> 5150 WI DANGER SELF/OTHERS",11,0.0181518151815182
"484G(B) PC ACCESS CARD FRAUD -> FOUND PROPERTY - I RPT",11,0.0181518151815182
"484J PC PUBLISH CARD INFO -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"484J PC PUBLISH CARD INFO -> 459 PC  BURGLARY VEHICLE",11,0.0181518151815182
"487(A) GRAND THEFT-INSIDE -> TRAFFIC-ACCIDENT INJURY",11,0.0181518151815182
"487(A) PC GRAND THEFT -> 242 PC  BATTERY CIVILIAN",11,0.0181518151815182
"487(A) PC GRAND THEFT -> 484 PC   PETTY THEFT/INSIDE",11,0.0181518151815182
"487(A) PC GRAND THEFT -> 484G(B) PC ACCESS CARD FRAUD",11,0.0181518151815182
"496(A) RECEIVE STOLEN PROPERTY -> 459 PC  BURGLARY RESIDENCE",11,0.0181518151815182
"5150 WI DANGER SELF/OTHERS -> 211 PC ROBBERY- BUSINESS",11,0.0181518151815182
"5150 WI DANGER SELF/OTHERS -> 484G(B) PC ACCESS CARD FRAUD",11,0.0181518151815182
"5150 WI DANGER SELF/OTHERS -> LOST PROPERTY - I RPT",11,0.0181518151815182
"530.5 PC USE PERSONAL ID INFO -> 211 PC  ROBBERY UNSPECIFIED",11,0.0181518151815182
"594(B)(1)PC  VANDALISM +$400 -> 484 PETTY THEFT-SHOPLIFT",11,0.0181518151815182
